vacancy_id,vacancy_name,published_at,applied_at,all_skills,hard_skills,soft_skills,tools,skill_count,hard_skill_count,soft_skill_count,tools_count,salary_from,salary_to,salary_currency,salary_gross,employer_name,employer_id,employer_url,vacancy_url,experience,employment,schedule,area
134648936,Торговый представитель/менеджер по продажам,2026-07-05T10:10:37.807+03:00,2026-07-05T10:10:37.807+03:00,"переговоры, презентации, проведение переговоров, телефонные переговоры","презентации, проведение переговоров","переговоры, телефонные переговоры",,4,2,2,0,70000.0,,RUB,False,Юридическая Компания ВЗАПАСЕ,3984797.0,,https://hh.ru/vacancy/134648936,Нет опыта,Частичная занятость,Удалённо,Уфа
134648905,Менеджер по продажам / торговый представитель,2026-07-05T10:09:57.415+03:00,2026-07-05T10:09:57.415+03:00,"активные продажи, деловое общение",активные продажи,деловое общение,,2,1,1,0,70000.0,,RUB,False,Юридическая Компания ВЗАПАСЕ,3984797.0,,https://hh.ru/vacancy/134648905,Нет опыта,Частичная занятость,Удалённо,Казань
133950556,Торговый представитель по направлению алкоголь,2026-07-05T09:39:44.582+03:00,2026-07-05T09:39:44.582+03:00,"выкладка товара, выполнение плана, мерчандайзинг, план продаж","выкладка товара, выполнение плана, мерчандайзинг, план продаж",,,4,4,0,0,120000.0,,KZT,True,Стелл,1015555.0,,https://hh.ru/vacancy/133950556,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо",Кызылорда
134579895,Торговый представитель,2026-07-04T15:45:29.897+03:00,2026-07-04T15:45:29.897+03:00,"excel, ведение переговоров, взаимодействие, переговоры, развитие, цикл сделки","ведение переговоров, переговоры, цикл сделки","взаимодействие, развитие",excel,6,3,2,1,100000.0,120000.0,RUB,False,Р-Кадры,12085676.0,,https://hh.ru/vacancy/134579895,От 1 года до 3 лет,Полная занятость,"Удалённо, Разъездной",Санкт-Петербург
134222398,Торговый представитель,2026-07-04T15:07:08.519+03:00,2026-07-04T15:07:08.519+03:00,"выкладка товара, коммуникабельность, контроль, мотивация, нацеленность на результат, отчётность, презентации, работа с возражениями, развитие","выкладка товара, отчётность, презентации, работа с возражениями","коммуникабельность, контроль, мотивация, нацеленность на результат, развитие",,9,4,5,0,130000.0,,RUB,False,Умные Напитки,11346694.0,,https://hh.ru/vacancy/134222398,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Санкт-Петербург
134756884,Торговый представитель,2026-07-04T15:02:32.458+03:00,2026-07-04T15:02:32.458+03:00,"excel, word, дебиторская задолженность, деловое общение, документооборот, заключение договоров, многозадачность, накладные, ндс, переговоры, работа с дебиторской задолженностью, развитие, телефонные переговоры","дебиторская задолженность, документооборот, заключение договоров, накладные, ндс, работа с дебиторской задолженностью","деловое общение, многозадачность, переговоры, развитие, телефонные переговоры","excel, word",13,6,5,2,100.0,4000.0,BYR,False,Бифреш,9153504.0,,https://hh.ru/vacancy/134756884,От 1 года до 3 лет,Частичная занятость,Удалённо,Минск
134446734,Торговый представитель,2026-07-04T14:35:51.502+03:00,2026-07-04T14:35:51.502+03:00,"активность, активные продажи, дебиторская задолженность, командировки, коммуникабельность, корпоративы, нацеленность на результат, подарки, работа с дебиторской задолженностью","активные продажи, дебиторская задолженность, командировки, корпоративы, подарки, работа с дебиторской задолженностью","активность, коммуникабельность, нацеленность на результат",,9,6,3,0,45000.0,120000.0,RUB,False,Салихов Руслан Ильясович,10679515.0,,https://hh.ru/vacancy/134446734,От 1 года до 3 лет,Полная занятость,Удалённо,Йошкар-Ола
134649591,Супервайзер торговых представителей / Полевой руководитель (FMCG),2026-07-05T10:19:29.396+03:00,2026-07-05T10:19:29.396+03:00,"b2b продажи, дебиторская задолженность, контроль, мерчандайзинг, развитие, управление командой","b2b продажи, дебиторская задолженность, мерчандайзинг","контроль, развитие, управление командой",,6,3,3,0,100000.0,100000.0,RUB,False,Русский аппетит,25965.0,,https://hh.ru/vacancy/134649591,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Разъездной",Нижний Тагил
134599256,Региональный представитель,2026-07-05T10:36:17.156+03:00,2026-07-05T10:36:17.156+03:00,"аудит, командировки, контроль, организация, отчётность, переговоры, планирование, развитие, руководство","аудит, командировки, отчётность","контроль, организация, переговоры, планирование, развитие, руководство",,9,3,6,0,200000.0,,RUB,False,Кондитерская компания Дымка,82155.0,,https://hh.ru/vacancy/134599256,От 1 года до 3 лет,Полная занятость,"Удалённо, Разъездной",Санкт-Петербург
134777841,Медицинский представитель,2026-07-05T09:23:39.546+03:00,2026-07-05T09:23:39.546+03:00,"активность, активные продажи, деловое общение, мониторинг, обратная связь, ориентация на результат, ответственность, отчётность, перевыполнение плана, презентации, развитие, самостоятельность","активные продажи, мониторинг, отчётность, перевыполнение плана, презентации","активность, деловое общение, обратная связь, ориентация на результат, ответственность, развитие, самостоятельность",,12,5,7,0,130000.0,,RUB,False,Рустех,12863475.0,,https://hh.ru/vacancy/134777841,Более 6 лет,Полная занятость,"Удалённо, Разъездной",Москва
134435607,Торговый представитель (косметика),2026-07-04T11:49:22.347+03:00,2026-07-04T11:49:22.347+03:00,"активность, активные продажи, ведение переговоров, высшее образование, грамотная речь, коммуникабельность, контроль, мерчандайзинг, мониторинг, ответственность, переговоры, подарки, презентации, презентация продукта, развитие","активные продажи, ведение переговоров, высшее образование, мерчандайзинг, мониторинг, переговоры, подарки, презентация продукта","активность, грамотная речь, коммуникабельность, контроль, ответственность, презентации, развитие",,15,8,7,0,,133000.0,RUB,True,"Протек, Центр Внедрения",4943.0,,https://hh.ru/vacancy/134435607,От 1 года до 3 лет,Полная занятость,"Удалённо, Разъездной",Ижевск
134091556,Региональный представитель (ЦФО),2026-07-05T12:18:29.947+03:00,2026-07-05T12:18:29.947+03:00,"взаимодействие, выявление потребностей, коммерческое предложение, коммуникабельность, комплектация, мотивация, надёжность, нетворкинг, организация, отопление, отчётность, переговоры, презентации, проведение переговоров, профессиональный рост, развитие, системное мышление","выявление потребностей, коммерческое предложение, комплектация, отопление, отчётность, презентации, проведение переговоров","взаимодействие, коммуникабельность, мотивация, надёжность, нетворкинг, организация, переговоры, профессиональный рост, развитие, системное мышление",,17,7,10,0,200000.0,,RUB,True,ГК Терморос,48855.0,,https://hh.ru/vacancy/134091556,От 3 до 6 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид, Разъездной",Москва
134373810,Менеджер по продажам,2026-07-05T14:35:02.931+03:00,2026-07-05T14:35:02.931+03:00,"b2b продажи, выявление потребностей, деловая переписка, деловое общение, документооборот, заключение договоров, коммерческое предложение, налоговый учёт, переговоры, презентации, сервис, холодные продажи","b2b продажи, выявление потребностей, документооборот, заключение договоров, коммерческое предложение, налоговый учёт, презентации, холодные продажи","деловая переписка, деловое общение, переговоры, сервис",,12,8,4,0,150000.0,250000.0,RUB,False,Городская Реклама,12445641.0,,https://hh.ru/vacancy/134373810,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134266452,Менеджер по продажам,2026-07-05T14:29:36.367+03:00,2026-07-05T14:29:36.367+03:00,"amocrm, whatsapp, активные продажи, внимательность, внимательность к деталям, выявление потребностей, деловое общение, заключение договоров, ответственность, переговоры, развитие, телефонные переговоры, тёплые продажи, цикл сделки","активные продажи, выявление потребностей, заключение договоров, тёплые продажи, цикл сделки","внимательность, внимательность к деталям, деловое общение, ответственность, переговоры, развитие, телефонные переговоры","amocrm, whatsapp",14,5,7,2,65000.0,110000.0,RUB,True,Левина Виктория Юрьевна,11902851.0,,https://hh.ru/vacancy/134266452,От 1 года до 3 лет,Полная занятость,Удалённо,Краснодар
134609715,Менеджер отдела продаж (удаленно),2026-07-05T14:06:22.711+03:00,2026-07-05T14:06:22.711+03:00,"amocrm, активные продажи, выявление потребностей, деловое общение, заключение договоров, исполнительность, коммерческое предложение, нацеленность на результат, переговоры, порядочность, расчёт стоимости, телефонные переговоры, тёплые продажи, цикл сделки","активные продажи, выявление потребностей, заключение договоров, коммерческое предложение, расчёт стоимости, тёплые продажи, цикл сделки","деловое общение, исполнительность, нацеленность на результат, переговоры, порядочность, телефонные переговоры",amocrm,14,7,6,1,120000.0,250000.0,RUB,False,Гарчу Кристина Юрьевна,9499407.0,,https://hh.ru/vacancy/134609715,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134669765,Менеджер по продажам,2026-07-05T14:17:43.887+03:00,2026-07-05T14:17:43.887+03:00,"b2b продажи, b2c продажи, spin, активные продажи, акты, ведение клиентов, выявление потребностей, заключение договоров, коммерческое предложение, контроль, контроль качества, ответственность, переговоры, планирование, развитие, телефонные переговоры, тёплые продажи, холодные продажи","b2b продажи, b2c продажи, spin, активные продажи, акты, ведение клиентов, выявление потребностей, заключение договоров, коммерческое предложение, контроль качества, тёплые продажи, холодные продажи","контроль, ответственность, переговоры, планирование, развитие, телефонные переговоры",,18,12,6,0,50000.0,110000.0,RUB,False,Serves-Group,4516742.0,,https://hh.ru/vacancy/134669765,Нет опыта,Полная занятость,Удалённо,Тула
134666527,Менеджер по продажам,2026-07-05T14:00:03.784+03:00,2026-07-05T14:00:03.784+03:00,"spin, активные продажи, выполнение плана, деловое общение, коммуникабельность, креативность, ответственность, переговоры, план продаж, планирование, пунктуальность, телефонные переговоры, тёплые продажи, холодные продажи","spin, активные продажи, выполнение плана, план продаж, тёплые продажи, холодные продажи","деловое общение, коммуникабельность, креативность, ответственность, переговоры, планирование, пунктуальность, телефонные переговоры",,14,6,8,0,100000.0,1000000.0,KZT,True,Ахметбеков Айдын,12881902.0,,https://hh.ru/vacancy/134666527,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо",Алматы
134666088,Менеджер по продажам,2026-07-05T13:57:29.644+03:00,2026-07-05T13:57:29.644+03:00,"воронка продаж, выполнение плана, деловая переписка, переговоры, презентации, работа с возражениями, телефонные переговоры, холодные продажи","воронка продаж, выполнение плана, работа с возражениями, холодные продажи","деловая переписка, переговоры, презентации, телефонные переговоры",,8,4,4,0,300000.0,1000000.0,KZT,False,PangeaGlobe Limited,12778521.0,,https://hh.ru/vacancy/134666088,От 1 года до 3 лет,Полная занятость,Удалённо,Алматы
133968385,Менеджер по продажам,2026-07-05T13:51:36.438+03:00,2026-07-05T13:51:36.438+03:00,"1с, активные продажи, битрикс24, ведение переговоров, вентиляция, заключение договоров, коммерческое предложение, контроль, мониторинг, переговоры, развитие","активные продажи, ведение переговоров, вентиляция, заключение договоров, коммерческое предложение, мониторинг, переговоры","контроль, развитие","1с, битрикс24",11,7,2,2,,150000.0,RUB,False,ОЛИЛ,177912.0,,https://hh.ru/vacancy/133968385,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Санкт-Петербург
134664549,Менеджер по продажам,2026-07-05T13:48:05.975+03:00,2026-07-05T13:48:05.975+03:00,"1с, документооборот, заключение договоров, коммерческое предложение, контроль, организация, полный цикл продаж, работа с клиентами, развитие, тендеры, тёплые звонки, чертежи","документооборот, заключение договоров, коммерческое предложение, полный цикл продаж, тендеры, тёплые звонки, чертежи","контроль, организация, работа с клиентами, развитие",1с,12,7,4,1,80000.0,180000.0,RUB,False,ЗАПСИБКОМПЛЕКТ,3352829.0,,https://hh.ru/vacancy/134664549,От 3 до 6 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Новосибирск
134643495,Менеджер отдела продаж,2026-07-05T08:52:31.625+03:00,2026-07-05T08:52:31.625+03:00,"1с, b2b продажи, выявление потребностей, коммерческое предложение, наставничество, переговоры, презентации, проведение переговоров, пунктуальность, развитие, самостоятельность, сопровождение клиентов","b2b продажи, выявление потребностей, коммерческое предложение, переговоры, презентации, проведение переговоров, сопровождение клиентов","наставничество, пунктуальность, развитие, самостоятельность",1с,12,7,4,1,100000.0,,RUB,False,Бизнес Апгрейд,3397750.0,,https://hh.ru/vacancy/134643495,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Казань
134023387,Торговый представитель,2026-07-03T16:46:09.146+03:00,2026-07-03T16:46:09.146+03:00,"ms office, высшее образование, клиентоориентированность, ориентация на результат, переговоры, сервис",высшее образование,"клиентоориентированность, ориентация на результат, переговоры, сервис",ms office,6,1,4,1,72200.0,,RUB,True,METRO Россия,673.0,,https://hh.ru/vacancy/134023387,От 1 года до 3 лет,Полная занятость,Удалённо,Йошкар-Ола
134542913,Торговый представитель,2026-07-03T16:50:25.013+03:00,2026-07-03T16:50:25.013+03:00,"активные продажи, ведение переговоров, дебиторская задолженность, заключение договоров, мотивация, нацеленность на результат, ответственность, отчётность, переговоры, работа с дебиторской задолженностью, развитие, телефонные переговоры","активные продажи, ведение переговоров, дебиторская задолженность, заключение договоров, отчётность, работа с дебиторской задолженностью","мотивация, нацеленность на результат, ответственность, переговоры, развитие, телефонные переговоры",,12,6,6,0,,,RUB,False,Мельница,12264252.0,,https://hh.ru/vacancy/134542913,От 1 года до 3 лет,Частичная занятость,Удалённо,Казань
134541082,Торговый представитель,2026-07-03T16:11:31.009+03:00,2026-07-03T16:11:31.009+03:00,"дебиторская задолженность, заключение договоров, коммуникабельность, оптовые продажи, ответственность, работа с дебиторской задолженностью","дебиторская задолженность, заключение договоров, оптовые продажи, работа с дебиторской задолженностью","коммуникабельность, ответственность",,6,4,2,0,70000.0,150000.0,RUB,False,Мясомаркет,3147498.0,,https://hh.ru/vacancy/134541082,От 1 года до 3 лет,Полная занятость,Удалённо,Чебоксары
134019878,Торговый представитель,2026-07-03T15:39:45.917+03:00,2026-07-03T15:39:45.917+03:00,"ведение переговоров, дебиторская задолженность, заключение договоров, контроль, многозадачность, нацеленность на результат, ответственность, отчётность, переговоры, презентации, развитие","ведение переговоров, дебиторская задолженность, заключение договоров, отчётность, переговоры, презентации","контроль, многозадачность, нацеленность на результат, ответственность, развитие",,11,6,5,0,120000.0,250000.0,RUB,False,Торговый Дом Качество,3281611.0,,https://hh.ru/vacancy/134019878,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Разъездной",Москва
133944680,Агент по продажам А,2026-07-05T07:54:02.263+03:00,2026-07-05T07:54:02.263+03:00,"активные продажи, выполнение плана, мониторинг, переговоры, презентации, телефонные переговоры","активные продажи, выполнение плана, мониторинг, презентации","переговоры, телефонные переговоры",,6,4,2,0,4000000.0,15000000.0,UZS,False,TURON MEDIA,11152949.0,,https://hh.ru/vacancy/133944680,Нет опыта,Частичная занятость,"Удалённо, Гибрид, Разъездной",Ташкент
134661728,Агент по продажам B2B,2026-07-05T13:13:56.034+03:00,2026-07-05T13:13:56.034+03:00,"b2b продажи, активные продажи, битрикс24, деловое общение, заключение договоров, организация, организация встреч, переговоры, план продаж, полный цикл продаж, презентации, профессиональный рост, развитие, средний чек, телефонные переговоры, холодные продажи","b2b продажи, активные продажи, заключение договоров, организация встреч, план продаж, полный цикл продаж, средний чек, холодные продажи","деловое общение, организация, переговоры, презентации, профессиональный рост, развитие, телефонные переговоры",битрикс24,16,8,7,1,150000.0,,RUB,False,Ерохин А.М.,2586260.0,,https://hh.ru/vacancy/134661728,От 1 года до 3 лет,Полная занятость,"Удалённо, Разъездной",Санкт-Петербург
119896677,Торговый представитель,2026-07-03T14:30:18.864+03:00,2026-07-03T14:30:18.864+03:00,"активные продажи, грамотная речь, дебиторская задолженность, заключение договоров, исполнительность, контроль, монтаж, обучаемость, пунктуальность, развитие, сопровождение клиентов, стрессоустойчивость, честность","активные продажи, дебиторская задолженность, заключение договоров, монтаж, сопровождение клиентов","грамотная речь, исполнительность, контроль, обучаемость, пунктуальность, развитие, стрессоустойчивость, честность",,13,5,8,0,,,RUB,False,СТРОЙСИСТЕМА,45428.0,,https://hh.ru/vacancy/119896677,От 1 года до 3 лет,Полная занятость,"Удалённо, Разъездной",Владимир
134014949,Торговый представитель,2026-07-03T14:17:31.684+03:00,2026-07-03T14:17:31.684+03:00,"активность, активные продажи, выпечка, заключение договоров, индивидуальный подход, презентации, приём заказов, развитие, стрессоустойчивость","активные продажи, выпечка, заключение договоров, индивидуальный подход, презентации, приём заказов","активность, развитие, стрессоустойчивость",,9,6,3,0,120000.0,350000.0,RUB,False,К-Экспро,693117.0,,https://hh.ru/vacancy/134014949,Нет опыта,Полная занятость,"На месте работодателя, Удалённо, Гибрид, Разъездной",Москва
134715312,Торговый представитель,2026-07-03T12:05:59.092+03:00,2026-07-03T12:05:59.092+03:00,"дебиторская задолженность, контроль, мерчандайзинг","дебиторская задолженность, мерчандайзинг",контроль,,3,2,1,0,200000.0,450000.0,KZT,False,Лидер-2010,1984411.0,,https://hh.ru/vacancy/134715312,От 1 года до 3 лет,Полная занятость,Удалённо,Караганда
134671126,Менеджер по продажам ОВиК,2026-07-05T14:32:27.375+03:00,2026-07-05T14:32:27.375+03:00,"amo crm, ms office, активность, ведение переговоров, взаимодействие, внимательность, выявление потребностей, гибкость, деловая переписка, инициативность, коммерческое предложение, контроль, нацеленность на результат, организация, ответственность, переговоры, планирование, развитие, средний чек, честность, энергичность","ведение переговоров, выявление потребностей, коммерческое предложение, переговоры, средний чек","активность, взаимодействие, внимательность, гибкость, деловая переписка, инициативность, контроль, нацеленность на результат, организация, ответственность, планирование, развитие, честность, энергичность","amo crm, ms office",21,5,14,2,70000.0,135000.0,RUB,False,ПКР-Групп,9991876.0,,https://hh.ru/vacancy/134671126,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134249877,Менеджер по продажам,2026-07-05T10:40:47.687+03:00,2026-07-05T10:40:47.687+03:00,"активные продажи, высшее образование, коммуникабельность, мотивация, переговоры, телефонные переговоры, тёплые продажи","активные продажи, высшее образование, тёплые продажи","коммуникабельность, мотивация, переговоры, телефонные переговоры",,7,3,4,0,40000.0,,RUB,False,Космо Кидс (ИП Кривошта Мария Зеновьевна),6167257.0,,https://hh.ru/vacancy/134249877,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
134782835,Менеджер по продажам,2026-07-05T10:34:38.325+03:00,2026-07-05T10:34:38.325+03:00,"грамотная речь, контроль, корпоративные продажи, отели, подарки, работа с клиентами, развитие, сопровождение клиентов","корпоративные продажи, отели, подарки, сопровождение клиентов","грамотная речь, контроль, работа с клиентами, развитие",,8,4,4,0,60000.0,,RUB,True,MERLION,816.0,,https://hh.ru/vacancy/134782835,Нет опыта,Полная занятость,Удалённо,Самара
134782784,Менеджер по продажам,2026-07-05T10:33:52.672+03:00,2026-07-05T10:33:52.672+03:00,"грамотная речь, контроль, корпоративные продажи, отели, подарки, работа с клиентами, развитие, сопровождение клиентов","корпоративные продажи, отели, подарки, сопровождение клиентов","грамотная речь, контроль, работа с клиентами, развитие",,8,4,4,0,60000.0,,RUB,True,MERLION,816.0,,https://hh.ru/vacancy/134782784,Нет опыта,Полная занятость,Удалённо,Набережные Челны
134249301,Менеджер по продажам,2026-07-05T10:32:13.935+03:00,2026-07-05T10:32:13.935+03:00,"amocrm, b2b продажи, активные продажи, заключение договоров, коммерческое предложение, мотивация, переговоры, презентации, презентация продукта, телефонные переговоры","b2b продажи, активные продажи, заключение договоров, коммерческое предложение, презентации, презентация продукта","мотивация, переговоры, телефонные переговоры",amocrm,10,6,3,1,120000.0,,RUB,False,Альфа,8940054.0,,https://hh.ru/vacancy/134249301,Нет опыта,Полная занятость,Удалённо,Оренбург
134249302,Менеджер по продажам,2026-07-05T10:32:13.935+03:00,2026-07-05T10:32:13.935+03:00,"amocrm, b2b продажи, активные продажи, заключение договоров, коммерческое предложение, мотивация, переговоры, презентации, презентация продукта, телефонные переговоры","b2b продажи, активные продажи, заключение договоров, коммерческое предложение, презентации, презентация продукта","мотивация, переговоры, телефонные переговоры",amocrm,10,6,3,1,120000.0,,RUB,False,Альфа,8940054.0,,https://hh.ru/vacancy/134249302,Нет опыта,Полная занятость,Удалённо,Иваново (Ивановская область)
134249303,Менеджер по продажам,2026-07-05T10:32:13.935+03:00,2026-07-05T10:32:13.935+03:00,"amocrm, b2b продажи, активные продажи, заключение договоров, коммерческое предложение, мотивация, переговоры, презентации, презентация продукта, телефонные переговоры","b2b продажи, активные продажи, заключение договоров, коммерческое предложение, презентации, презентация продукта","мотивация, переговоры, телефонные переговоры",amocrm,10,6,3,1,120000.0,,RUB,False,Альфа,8940054.0,,https://hh.ru/vacancy/134249303,Нет опыта,Полная занятость,Удалённо,Самара
133953647,Менеджер по продажам,2026-07-05T10:23:30.021+03:00,2026-07-05T10:23:30.021+03:00,"активность, активные продажи, высшее образование, грамотная речь, деловое общение, заключение договоров, коммерческое предложение, коммуникабельность, контроль, холодные продажи","активные продажи, высшее образование, заключение договоров, коммерческое предложение, холодные продажи","активность, грамотная речь, деловое общение, коммуникабельность, контроль",,10,5,5,0,3000.0,6000.0,BYR,True,Пожарные системы,1082071.0,,https://hh.ru/vacancy/133953647,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо",Минск
134780796,Менеджер по продажам,2026-07-05T10:07:01.391+03:00,2026-07-05T10:07:01.391+03:00,"bitrix24, активные продажи, битрикс24, воронка продаж, выявление потребностей, деловая переписка, заключение договоров, коммерческое предложение, мониторинг, организация, переговоры, планирование, презентации, презентация продукта, проведение переговоров, прогнозирование продаж, руководство, телефонные переговоры, тендеры, тёплые продажи","активные продажи, воронка продаж, выявление потребностей, заключение договоров, коммерческое предложение, мониторинг, презентации, презентация продукта, проведение переговоров, прогнозирование продаж, тендеры, тёплые продажи","деловая переписка, организация, переговоры, планирование, руководство, телефонные переговоры","bitrix24, битрикс24",20,12,6,2,90000.0,250000.0,RUB,False,Смаркет,9731386.0,,https://hh.ru/vacancy/134780796,От 1 года до 3 лет,Полная занятость,Удалённо,Москва
134096780,Менеджер по продажам автомобилей,2026-07-05T13:55:16.595+03:00,2026-07-05T13:55:16.595+03:00,"ведение переговоров, взаимодействие, выявление потребностей, гибкость, грамотная речь, мотивация, нацеленность на результат, переговоры, презентации, работа с возражениями, руководство, умение слушать","ведение переговоров, выявление потребностей, переговоры, презентации, работа с возражениями","взаимодействие, гибкость, грамотная речь, мотивация, нацеленность на результат, руководство, умение слушать",,12,5,7,0,200000.0,,KZT,False,ELGarage,12826766.0,,https://hh.ru/vacancy/134096780,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Усть-Каменогорск
133951724,Менеджер по продажам,2026-07-05T09:57:37.518+03:00,2026-07-05T09:57:37.518+03:00,"активные продажи, битрикс24, выявление потребностей, заключение договоров, коммерческое предложение, наставничество, переговоры, подготовка кп, средний чек, телефонные переговоры, тёплые продажи, умение слушать, холодные продажи","активные продажи, выявление потребностей, заключение договоров, коммерческое предложение, подготовка кп, средний чек, тёплые продажи, холодные продажи","наставничество, переговоры, телефонные переговоры, умение слушать",битрикс24,13,8,4,1,100000.0,255500.0,RUB,False,Право на склад,1307589.0,,https://hh.ru/vacancy/133951724,Более 6 лет,Полная занятость,Удалённо,Санкт-Петербург
133951302,Менеджер по продажам,2026-07-05T09:51:27.124+03:00,2026-07-05T09:51:27.124+03:00,"1с, битрикс24, воронка продаж, заключение договоров, инициативность, контроль, наставничество, нацеленность на результат, отчётность, переговоры, проведение переговоров, работа с возражениями, развитие, сервис, стрессоустойчивость, телефонные переговоры, холодные звонки, цикл сделки","воронка продаж, заключение договоров, отчётность, проведение переговоров, работа с возражениями, холодные звонки, цикл сделки","инициативность, контроль, наставничество, нацеленность на результат, переговоры, развитие, сервис, стрессоустойчивость, телефонные переговоры","1с, битрикс24",18,7,9,2,,,RUB,False,МЛ Текс,4124711.0,,https://hh.ru/vacancy/133951302,От 1 года до 3 лет,Полная занятость,"На месте работодателя, Удалённо, Гибрид",Москва
134246199,Менеджер по продажам,2026-07-05T09:48:15.077+03:00,2026-07-05T09:48:15.077+03:00,"активные продажи, битрикс24, деловое общение, мотивация, переговоры, повышение квалификации, работоспособность, руководство, телефонные переговоры","активные продажи, повышение квалификации","деловое общение, мотивация, переговоры, работоспособность, руководство, телефонные переговоры",битрикс24,9,2,6,1,70000.0,100000.0,RUB,False,Сметанина и Партнеры,9446903.0,,https://hh.ru/vacancy/134246199,Нет опыта,Полная занятость,Удалённо,Курган
134246200,Менеджер по продажам,2026-07-05T09:48:15.373+03:00,2026-07-05T09:48:15.373+03:00,"активность, выполнение плана, коммуникабельность, ответственность, план продаж, развитие, самостоятельность","выполнение плана, план продаж","активность, коммуникабельность, ответственность, развитие, самостоятельность",,7,2,5,0,114900.0,200000.0,RUB,True,ПК Торг,12828363.0,,https://hh.ru/vacancy/134246200,Нет опыта,Частичная занятость,Удалённо,Москва
134767933,Директор по развитию бизнеса / Head of Growth,2026-07-04T19:23:33.021+03:00,2026-07-04T19:23:33.021+03:00,"enterprise, банкротство, контроль, лидерство, лидогенерация, мотивация, принятие решений, стратегическое мышление","enterprise, банкротство, лидогенерация","контроль, лидерство, мотивация, принятие решений, стратегическое мышление",,8,3,5,0,,,RUB,False,Таргет Лид,12790405.0,,https://hh.ru/vacancy/134767933,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134759646,Head of Product Engineering,2026-07-04T15:57:31.760+03:00,2026-07-04T15:57:31.760+03:00,"aws, azure, ci/cd, enterprise, gcp, gdpr, java, kubernetes, mongodb, redis, saas, security, solid","aws, azure, ci/cd, enterprise, gcp, gdpr, java, kubernetes, mongodb, redis, saas, security, solid",,,13,13,0,0,8000.0,10000.0,USD,True,ОнТаргет ЛАБС,850334.0,,https://hh.ru/vacancy/134759646,Более 6 лет,Полная занятость,Удалённо,Санкт-Петербург
134182165,Head of Sales (Head of B2B),2026-07-03T16:51:49.352+03:00,2026-07-03T16:51:49.352+03:00,"b2b продажи, business development, saas, развитие, сервис, управление командой","b2b продажи, business development, saas","развитие, сервис, управление командой",,6,3,3,0,,,RUB,False,chad,11549620.0,,https://hh.ru/vacancy/134182165,От 3 до 6 лет,Полная занятость,Удалённо,Москва
134215493,Вице-президент по развитию бизнеса и партнёрству,2026-07-04T13:13:57.350+03:00,2026-07-04T13:13:57.350+03:00,"b2b продажи, активные продажи, взаимодействие, заключение контрактов, переговоры, планирование, развитие, стратегическое мышление, тендеры, трудовое право, управление закупками","b2b продажи, активные продажи, заключение контрактов, переговоры, тендеры, трудовое право, управление закупками","взаимодействие, планирование, развитие, стратегическое мышление",,11,7,4,0,400600.0,804600.0,RUB,True,Ассоциация Частных Агентств Занятости Труд,12773756.0,,https://hh.ru/vacancy/134215493,Более 6 лет,Полная занятость,Удалённо,Москва
